Reference, Cell Type, Cell Name, Count
"misc_com_bottle_10","Interior","Raven Rock, Vacant House",3
"misc_com_bottle_10","Interior","Solstheim, Castle Karstaag, Banquet Hall",2
"misc_com_bottle_10","World","Skaal Village(-20,25)",1
"misc_com_bottle_10","World","Thirsk(-19,23)",1
"misc_com_bottle_11","Interior","Raven Rock, Gidar Verothan's House",3
"misc_com_bottle_11","Interior","Raven Rock, Smith",5
"misc_com_bottle_11","Interior","Raven Rock, Trader",5
"misc_com_bottle_11","Interior","Raven Rock, Vacant House",1
"misc_com_bottle_11","Interior","Solstheim, Ulfgar the Unending's Dwelling",1
"misc_com_bottle_12","Interior","Raven Rock, Gidar Verothan's House",1
"misc_com_bottle_12","Interior","Raven Rock, South Storehouse",3
"misc_com_bottle_12","Interior","Raven Rock, Trader",4
"misc_com_bottle_12","Interior","Raven Rock, Vacant House",2
"misc_com_bottle_12","Interior","Skaal Village, Ice-Mane's Hut",1
"misc_com_bottle_12","Interior","Skaal Village, Ingmar's House",1
"misc_com_bottle_12","Interior","Skaal Village, Lassnr's House",1
"misc_com_bottle_12","Interior","Skaal village, Snedbrir the Smith",1
"misc_com_bottle_12","Interior","Solstheim, Gandrung Caverns",1
"misc_com_bottle_12","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_bottle_12","Interior","Solstheim, Kjolver's Dwelling",1
"misc_com_bottle_13","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_bottle_15","Interior","Fort Frostmoth, Armory",5
"misc_com_bottle_15","Interior","Fort Frostmoth, General Quarters",5
"misc_com_bottle_15","Interior","Fort Frostmoth, General Quarters, Upper Level",1
"misc_com_bottle_15","Interior","Fort Frostmoth, Supply Room",10
"misc_com_bottle_15","Interior","Raven Rock, Afer Flaccus' House",3
"misc_com_bottle_15","Interior","Raven Rock, Bar",9
"misc_com_bottle_15","Interior","Raven Rock, Factor's Estate",1
"misc_com_bottle_15","Interior","Raven Rock, Garnas Uvalen's House",2
"misc_com_bottle_15","Interior","Raven Rock, Gidar Verothan's House",1
"misc_com_bottle_15","Interior","Raven Rock, Gratian Caerellius' House",1
"misc_com_bottle_15","Interior","Raven Rock, Sabinus Oranius' House",1
"misc_com_bottle_15","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_bottle_15","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_bottle_15","Interior","Raven Rock, South Storehouse",2
"misc_com_bottle_15","Interior","Raven Rock, Trader",4
"misc_com_bottle_15","Interior","Raven Rock, Uryn Maren's House",2
"misc_com_bottle_15","Interior","Raven Rock, Vacant House",3
"misc_com_bottle_15","Interior","Skaal Village, Rigmor's Hut",1
"misc_com_broom_01","Interior","Fort Frostmoth, General Quarters",1
"misc_com_broom_01","Interior","Fort Frostmoth, Supply Room",1
"misc_com_broom_01","Interior","Raven Rock, Garnas Uvalen's House",1
"misc_com_broom_01","Interior","Raven Rock, Sados Relothan's House",1
"misc_com_broom_01","Interior","Raven Rock, Smith",1
"misc_com_broom_01","Interior","Skaal Village, Bronrod the Roarer's House",1
"misc_com_broom_01","Interior","Skaal Village, Erna the Quiet's House",1
"misc_com_broom_01","Interior","Skaal Village, Rigmor's Hut",1
"misc_com_broom_01","Interior","Skaal Village, The Blodskaal's House",1
"misc_com_broom_01","Interior","Solstheim, Graring's House",1
"misc_com_bucket_01","Interior","Fort Frostmoth, General Quarters",1
"misc_com_bucket_01","Interior","Fort Frostmoth, Prison",4
"misc_com_bucket_01","Interior","Fort Frostmoth, Supply Room",1
"misc_com_bucket_01","Interior","Raven Rock, Bar",1
"misc_com_bucket_01","Interior","Raven Rock, Factor's Estate",1
"misc_com_bucket_01","Interior","Raven Rock, Garnas Uvalen's House",1
"misc_com_bucket_01","Interior","Raven Rock, Sabinus Oranius' House",1
"misc_com_bucket_01","Interior","Raven Rock, Sados Relothan's House",1
"misc_com_bucket_01","Interior","Raven Rock, Uryn Maren's House",1
"misc_com_bucket_01","Interior","Skaal Village, Bronrod the Roarer's House",1
"misc_com_bucket_01","Interior","Skaal Village, Erna the Quiet's House",1
"misc_com_bucket_01","Interior","Skaal Village, Rigmor's Hut",1
"misc_com_bucket_01","Interior","Skaal Village, The Blodskaal's House",1
"misc_com_bucket_01","Interior","Solstheim, Gloomy Cave",1
"misc_com_bucket_01","Interior","Solstheim, Graring's House",1
"misc_com_bucket_01","Interior","Solstheim, Kjolver's Dwelling",1
"misc_com_bucket_01","World","Skaal Village(-20,25)",1
"misc_com_bucket_01","World","Thirsk(-19,23)",1
"misc_com_metal_goblet_01","Interior","Fort Frostmoth, General Quarters, Upper Level",3
"misc_com_metal_goblet_01","Interior","Raven Rock, Smith",1
"misc_com_metal_goblet_02","Interior","Raven Rock, Smith",10
"misc_com_metal_plate_04","Interior","Raven Rock, Smith",1
"misc_com_metal_plate_04","Interior","Skaal Village, Bronrod the Roarer's House",2
"misc_com_metal_plate_04","Interior","Skaal Village, Ice-Mane's Hut",4
"misc_com_metal_plate_04","Interior","Skaal Village, Ingmar's House",2
"misc_com_metal_plate_04","Interior","Skaal Village, Lassnr's House",2
"misc_com_metal_plate_04","Interior","Skaal village, Snedbrir the Smith",4
"misc_com_metal_plate_04","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_metal_plate_04","Interior","Solstheim, Graring's House",2
"misc_com_metal_plate_04","Interior","Solstheim, Kjolver's Dwelling",1
"misc_com_metal_plate_05","Interior","Fort Frostmoth, General Quarters, Upper Level",2
"misc_com_metal_plate_05","Interior","Raven Rock, Bar",13
"misc_com_metal_plate_05","Interior","Raven Rock, Factor's Estate",2
"misc_com_metal_plate_05","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_metal_plate_05","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_metal_plate_05","Interior","Raven Rock, Gratian Caerellius' House",2
"misc_com_metal_plate_05","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_metal_plate_05","Interior","Raven Rock, Seler Favelnim's House",2
"misc_com_metal_plate_05","Interior","Raven Rock, Smith",4
"misc_com_metal_plate_05","Interior","Raven Rock, Uryn Maren's House",10
"misc_com_metal_plate_05","Interior","Skaal Village, Bronrod the Roarer's House",1
"misc_com_metal_plate_05","Interior","Skaal Village, Lassnr's House",1
"misc_com_metal_plate_05","Interior","Solstheim, Castle Karstaag, Banquet Hall",6
"misc_com_metal_plate_05","Interior","Solstheim, Gandrung Caverns",1
"misc_com_metal_plate_05","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_metal_plate_05","Interior","Solstheim, Gloomy Cave",1
"misc_com_metal_plate_05","Interior","Solstheim, Graring's House",1
"misc_com_plate_02","Interior","Fort Frostmoth, Carius' Chambers",4
"misc_com_plate_04","Interior","Solstheim, Castle Karstaag, Banquet Hall",3
"misc_com_redware_bowl_01","Interior","Raven Rock, Bar",1
"misc_com_redware_bowl_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_redware_flask","Interior","Raven Rock, Factor's Estate",3
"misc_com_redware_flask","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_redware_flask","Interior","Raven Rock, Gratian Caerellius' House",2
"misc_com_redware_flask","Interior","Raven Rock, Seler Favelnim's House",3
"misc_com_redware_flask","Interior","Raven Rock, Smith",3
"misc_com_redware_flask","Interior","Raven Rock, Trader",4
"misc_com_redware_flask","Interior","Raven Rock, Vacant House",3
"misc_com_redware_pitcher","Interior","Raven Rock, Afer Flaccus' House",1
"misc_com_redware_pitcher","Interior","Raven Rock, Bar",2
"misc_com_redware_pitcher","Interior","Raven Rock, Garnas Uvalen's House",2
"misc_com_redware_pitcher","Interior","Raven Rock, Sabinus Oranius' House",2
"misc_com_redware_pitcher","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_redware_pitcher","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_redware_pitcher","Interior","Raven Rock, Uryn Maren's House",2
"misc_com_redware_platter","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_redware_vase","Interior","Raven Rock, Factor's Estate",3
"misc_com_redware_vase","Interior","Raven Rock, Seler Favelnim's House",2
"misc_com_silverware_fork","Interior","Fort Frostmoth, Carius' Chambers",1
"misc_com_silverware_fork","Interior","Fort Frostmoth, General Quarters",3
"misc_com_silverware_fork","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_silverware_knife","Interior","Fort Frostmoth, Carius' Chambers",1
"misc_com_silverware_knife","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_silverware_spoon","Interior","Fort Frostmoth, Carius' Chambers",1
"misc_com_silverware_spoon","Interior","Fort Frostmoth, General Quarters",1
"misc_com_silverware_spoon","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_tankard_01","Interior","Fort Frostmoth, General Quarters, Upper Level",1
"misc_com_tankard_01","Interior","Raven Rock, Afer Flaccus' House",1
"misc_com_tankard_01","Interior","Raven Rock, Bar",52
"misc_com_tankard_01","Interior","Raven Rock, Factor's Estate",4
"misc_com_tankard_01","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_tankard_01","Interior","Raven Rock, Gidar Verothan's House",6
"misc_com_tankard_01","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_tankard_01","Interior","Raven Rock, Smith",2
"misc_com_tankard_01","Interior","Raven Rock, Trader",5
"misc_com_tankard_01","Interior","Raven Rock, Uryn Maren's House",7
"misc_com_tankard_01","Interior","Skaal Village, Bronrod the Roarer's House",2
"misc_com_tankard_01","Interior","Skaal Village, Erna the Quiet's House",2
"misc_com_tankard_01","Interior","Skaal Village, Ice-Mane's Hut",3
"misc_com_tankard_01","Interior","Skaal Village, Ingmar's House",1
"misc_com_tankard_01","Interior","Skaal Village, Lassnr's House",1
"misc_com_tankard_01","Interior","Skaal Village, Shaman's Hut",1
"misc_com_tankard_01","Interior","Skaal Village, The Greathall",6
"misc_com_tankard_01","Interior","Skaal village, Snedbrir the Smith",3
"misc_com_tankard_01","Interior","Solstheim, Gandrung Caverns",1
"misc_com_tankard_01","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_tankard_01","Interior","Solstheim, Graring's House",2
"misc_com_tankard_01","Interior","Solstheim, Thirsk",6
"misc_com_tankard_01","World","Skaal Village(-20,25)",1
"misc_com_tankard_01","World","Thirsk(-19,23)",1
"misc_com_wood_bowl_02","Interior","Raven Rock, Trader",1
"misc_com_wood_bowl_02","Interior","Skaal Village, Ingmar's House",1
"misc_com_wood_bowl_02","Interior","Skaal Village, Lassnr's House",1
"misc_com_wood_bowl_02","Interior","Solstheim, Castle Karstaag, Banquet Hall",10
"misc_com_wood_bowl_02","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_wood_bowl_02","Interior","Solstheim, Gloomy Cave",1
"misc_com_wood_bowl_02","Interior","Solstheim, Thirsk",4
"misc_com_wood_bowl_03","Interior","Raven Rock, Trader",1
"misc_com_wood_bowl_03","Interior","Skaal Village, Ice-Mane's Hut",2
"misc_com_wood_bowl_03","Interior","Skaal village, Snedbrir the Smith",2
"misc_com_wood_bowl_04","Interior","Raven Rock, Trader",1
"misc_com_wood_bowl_04","Interior","Skaal Village, Erna the Quiet's House",1
"misc_com_wood_bowl_04","Interior","Skaal Village, Ice-Mane's Hut",1
"misc_com_wood_bowl_04","Interior","Skaal Village, Rigmor's Hut",1
"misc_com_wood_bowl_04","Interior","Skaal village, Snedbrir the Smith",1
"misc_com_wood_bowl_04","Interior","Solstheim, Uncle Sweetshare's Workshop",2
"misc_com_wood_cup_01","Interior","Raven Rock, Gidar Verothan's House",2
"misc_com_wood_cup_01","Interior","Raven Rock, Trader",1
"misc_com_wood_cup_01","Interior","Skaal Village, Erna the Quiet's House",1
"misc_com_wood_cup_01","Interior","Skaal Village, Ice-Mane's Hut",3
"misc_com_wood_cup_01","Interior","Skaal Village, Rigmor's Hut",1
"misc_com_wood_cup_01","Interior","Skaal village, Snedbrir the Smith",3
"misc_com_wood_cup_01","Interior","Solstheim, Castle Karstaag, Banquet Hall",2
"misc_com_wood_cup_01","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_wood_cup_01","Interior","Solstheim, Kjolver's Dwelling",1
"misc_com_wood_cup_01","Interior","Solstheim, Kolfinna's Dwelling",1
"misc_com_wood_cup_02","Interior","Raven Rock, Bar",19
"misc_com_wood_cup_02","Interior","Raven Rock, Factor's Estate",4
"misc_com_wood_cup_02","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_wood_cup_02","Interior","Raven Rock, Gratian Caerellius' House",4
"misc_com_wood_cup_02","Interior","Raven Rock, Sabinus Oranius' House",5
"misc_com_wood_cup_02","Interior","Raven Rock, Sados Relothan's House",4
"misc_com_wood_cup_02","Interior","Raven Rock, Trader",6
"misc_com_wood_cup_02","Interior","Raven Rock, Uryn Maren's House",6
"misc_com_wood_cup_02","Interior","Solstheim, Castle Karstaag, Banquet Hall",5
"misc_com_wood_cup_02","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_wood_cup_02","Interior","Solstheim, Ulfgar the Unending's Dwelling",1
"misc_com_wood_fork","Interior","Raven Rock, Afer Flaccus' House",1
"misc_com_wood_fork","Interior","Raven Rock, Bar",3
"misc_com_wood_fork","Interior","Raven Rock, Factor's Estate",2
"misc_com_wood_fork","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_wood_fork","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_wood_fork","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_wood_fork","Interior","Raven Rock, Uryn Maren's House",3
"misc_com_wood_fork","Interior","Skaal Village, Ice-Mane's Hut",2
"misc_com_wood_fork","Interior","Skaal Village, Lassnr's House",1
"misc_com_wood_fork","Interior","Skaal village, Snedbrir the Smith",1
"misc_com_wood_fork","Interior","Solstheim, Castle Karstaag, Banquet Hall",3
"misc_com_wood_knife","Interior","Raven Rock, Afer Flaccus' House",2
"misc_com_wood_knife","Interior","Raven Rock, Bar",8
"misc_com_wood_knife","Interior","Raven Rock, Factor's Estate",2
"misc_com_wood_knife","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_wood_knife","Interior","Raven Rock, Gratian Caerellius' House",2
"misc_com_wood_knife","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_wood_knife","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_wood_knife","Interior","Raven Rock, Uryn Maren's House",3
"misc_com_wood_knife","Interior","Skaal Village, Ice-Mane's Hut",1
"misc_com_wood_knife","Interior","Skaal village, Snedbrir the Smith",1
"misc_com_wood_knife","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_com_wood_knife","Interior","Solstheim, Gloomy Cave",1
"misc_com_wood_knife","Interior","Solstheim, Kolfinna's Dwelling",1
"misc_com_wood_spoon_01","Interior","Raven Rock, Bar",5
"misc_com_wood_spoon_01","Interior","Raven Rock, Factor's Estate",2
"misc_com_wood_spoon_01","Interior","Raven Rock, Garnas Uvalen's House",3
"misc_com_wood_spoon_01","Interior","Raven Rock, Gratian Caerellius' House",2
"misc_com_wood_spoon_01","Interior","Raven Rock, Sados Relothan's House",2
"misc_com_wood_spoon_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_com_wood_spoon_01","Interior","Raven Rock, Uryn Maren's House",3
"misc_com_wood_spoon_01","Interior","Solstheim, Castle Karstaag, Banquet Hall",3
"misc_com_wood_spoon_01","Interior","Solstheim, Gloomy Cave",1
"misc_com_wood_spoon_02","Interior","Skaal Village, Ice-Mane's Hut",1
"misc_com_wood_spoon_02","Interior","Skaal village, Snedbrir the Smith",1
"misc_de_basket_01","Interior","Raven Rock, Afer Flaccus' House",1
"misc_de_basket_01","Interior","Raven Rock, Trader",1
"misc_de_basket_01","Interior","Skaal Village, Erna the Quiet's House",1
"misc_de_basket_01","Interior","Skaal Village, Ice-Mane's Hut",1
"misc_de_basket_01","Interior","Solstheim, Geilir the Mumbling's Dwelling",1
"misc_de_basket_01","Interior","Solstheim, Kjolver's Dwelling",1
"misc_de_basket_01","Interior","Solstheim, Kolfinna's Dwelling",1
"misc_de_bellows10","Interior","Raven Rock, Trader",1
"misc_de_bellows10","Interior","Skaal village, Snedbrir the Smith",1
"misc_de_bellows10","World","Skaal Village(-20,25)",1
"misc_de_bellows10","World","Thirsk(-19,23)",1
"misc_de_bowl_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_de_bowl_01","Interior","Solstheim, Castle Karstaag, Banquet Hall",16
"misc_de_bowl_01","Interior","Solstheim, Kolfinna's Dwelling",1
"misc_de_bowl_bugdesign_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_de_bowl_bugdesign_01","Interior","Raven Rock, Trader",1
"misc_de_bowl_glass_peach_01","Interior","Raven Rock, Factor's Estate",1
"misc_de_bowl_glass_peach_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_de_bowl_glass_peach_01","Interior","Raven Rock, Trader",1
"misc_de_bowl_glass_peach_01","Interior","Raven Rock, Vacant House",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Factor's Estate",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Gratian Caerellius' House",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Sados Relothan's House",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Seler Favelnim's House",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Uryn Maren's House",1
"misc_de_bowl_glass_yellow_01","Interior","Raven Rock, Vacant House",1
"misc_de_bowl_glass_yellow_01","Interior","Solstheim, Castle Karstaag, Banquet Hall",6
"misc_de_bowl_orange_green_01","Interior","Raven Rock, Afer Flaccus' House",1
"misc_de_bowl_orange_green_01","Interior","Raven Rock, Bar",2
"misc_de_bowl_orange_green_01","Interior","Raven Rock, Factor's Estate",5
"misc_de_bowl_orange_green_01","Interior","Raven Rock, Gidar Verothan's House",2
"misc_de_bowl_orange_green_01","Interior","Raven Rock, Sabinus Oranius' House",2
