Reference, Cell Type, Cell Name, Count
"light_de_candle_04_64","Interior","Mournhold, The Winged Guar",7
"light_de_candle_05","Interior","Mournhold, Bookseller",2
"light_de_candle_07_64","Interior","Mournhold, Bookseller",1
"light_de_candle_07_64","Interior","Mournhold, The Winged Guar",1
"light_de_candle_08_64","Interior","Mournhold Temple: Basement",2
"light_de_candle_08_64","Interior","Mournhold, Ignatius Flaccus' House",1
"light_de_candle_08_64","Interior","Mournhold, Llethan Manor",2
"light_de_candle_08_64","Interior","Mournhold, Royal Palace: Basement",5
"light_de_candle_08_64","Interior","Mournhold, Royal Palace: Legion Depot",3
"light_de_candle_08_64","Interior","Mournhold, The Winged Guar",4
"light_de_candle_08_64","Interior","Mournhold, Vacant Manor",3
"light_de_candle_08_64","Interior","Mournhold, Velas Manor",1
"light_de_candle_09_64","Interior","Mournhold Temple: Office of the Lord Archcanon",2
"light_de_candle_09_64","Interior","Mournhold, Andoren Manor",2
"light_de_candle_09_64","Interior","Mournhold, Armory",2
"light_de_candle_09_64","Interior","Mournhold, Craftsmen's Hall",2
"light_de_candle_09_64","Interior","Mournhold, Geon Auline's House",1
"light_de_candle_09_64","Interior","Mournhold, Magic Shop",1
"light_de_candle_09_64","Interior","Mournhold, Pawnbroker",1
"light_de_candle_09_64","Interior","Mournhold, Sadri Manor",2
"light_de_candle_09_64","Interior","Mournhold, Trader",1
"light_de_lamp_01","Interior","Old Mournhold: Forgotten Sewer",4
"light_de_lamp_02_128","Interior","Mournhold, Armory",1
"light_de_lamp_02_blue_128","Interior","Mournhold Temple: High Chapel",5
"light_de_lamp_03_128","Interior","Mournhold Temple: Basement",6
"light_de_lamp_03_128","Interior","Mournhold Temple: Hall of Ministry",22
"light_de_lamp_03_128","Interior","Mournhold Temple: Infirmary",17
"light_de_lamp_03_128","Interior","Mournhold Temple: Office of the Lord Archcanon",17
"light_de_lamp_03_128","Interior","Mournhold Temple: Reception Area",4
"light_de_lamp_03_128","Interior","Mournhold, Andoren Manor",4
"light_de_lamp_03_128","Interior","Mournhold, Armory",2
"light_de_lamp_03_128","Interior","Mournhold, Bookseller",3
"light_de_lamp_03_128","Interior","Mournhold, Clothier",5
"light_de_lamp_03_128","Interior","Mournhold, Craftsmen's Hall",4
"light_de_lamp_03_128","Interior","Mournhold, Geon Auline's House",3
"light_de_lamp_03_128","Interior","Mournhold, Ignatius Flaccus' House",2
"light_de_lamp_03_128","Interior","Mournhold, Magic Shop",2
"light_de_lamp_03_128","Interior","Mournhold, Museum of Artifacts",10
"light_de_lamp_03_128","Interior","Mournhold, Pawnbroker",2
"light_de_lamp_03_128","Interior","Mournhold, Sadri Manor",1
"light_de_lamp_03_128","Interior","Mournhold, Thendas Manor",2
"light_de_lamp_03_128","Interior","Mournhold, Trader",3
"light_de_lamp_05_128","Interior","Mournhold, Craftsmen's Hall",4
"light_de_lamp_05_128","Interior","Mournhold, Llethan Manor",10
"light_de_lamp_05_128","Interior","Mournhold, Royal Palace: Basement",4
"light_de_lamp_05_128","Interior","Mournhold, Royal Palace: Guards' Quarters",4
"light_de_lamp_05_128","Interior","Mournhold, Royal Palace: Imperial Cult Services",9
"light_de_lamp_05_128","Interior","Mournhold, Royal Palace: Legion Depot",5
"light_de_lamp_05_128","Interior","Mournhold, Royal Palace: Reception Area",18
"light_de_lamp_05_128","Interior","Mournhold, Secret Office",4
"light_de_lamp_05_128","Interior","Mournhold, The Winged Guar",6
"light_de_lamp_05_128","Interior","Mournhold, Vacant Manor",1
"light_de_lamp_05_128","Interior","Mournhold, Velas Manor",9
"light_de_lantern_02_128","Interior","Mournhold, Ignatius Flaccus' House",1
"light_de_lantern_02_128","Interior","Mournhold, Magic Shop",1
"light_de_lantern_02_128","Interior","Mournhold, Pawnbroker",1
"light_de_lantern_02_128","Interior","Mournhold, Trader",1
"light_de_lantern_03_128","Interior","Mournhold Temple: Basement",3
"light_de_lantern_03_128","Interior","Mournhold Temple: Hall of Ministry",3
"light_de_lantern_03_128","Interior","Mournhold Temple: High Chapel",2
"light_de_lantern_03_128","Interior","Mournhold Temple: Infirmary",5
"light_de_lantern_03_128","Interior","Mournhold Temple: Office of the Lord Archcanon",3
"light_de_lantern_03_128","Interior","Mournhold Temple: Reception Area",8
"light_de_lantern_03_128","Interior","Mournhold, Andoren Manor",2
"light_de_lantern_03_128","Interior","Mournhold, Armory",4
"light_de_lantern_03_128","Interior","Mournhold, Bookseller",4
"light_de_lantern_03_128","Interior","Mournhold, Clothier",4
"light_de_lantern_03_128","Interior","Mournhold, Craftsmen's Hall",14
"light_de_lantern_03_128","Interior","Mournhold, Geon Auline's House",4
"light_de_lantern_03_128","Interior","Mournhold, Ignatius Flaccus' House",6
"light_de_lantern_03_128","Interior","Mournhold, Llethan Manor",10
"light_de_lantern_03_128","Interior","Mournhold, Magic Shop",4
"light_de_lantern_03_128","Interior","Mournhold, Museum of Artifacts",12
"light_de_lantern_03_128","Interior","Mournhold, Pawnbroker",4
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Basement",6
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Guards' Quarters",6
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Imperial Cult Services",2
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Jail",4
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Legion Depot",4
"light_de_lantern_03_128","Interior","Mournhold, Royal Palace: Reception Area",4
"light_de_lantern_03_128","Interior","Mournhold, Sadri Manor",4
"light_de_lantern_03_128","Interior","Mournhold, Secret Office",3
"light_de_lantern_03_128","Interior","Mournhold, The Winged Guar",8
"light_de_lantern_03_128","Interior","Mournhold, Thendas Manor",2
"light_de_lantern_03_128","Interior","Mournhold, Trader",4
"light_de_lantern_03_128","Interior","Mournhold, Vacant Manor",4
"light_de_lantern_03_128","Interior","Mournhold, Velas Manor",8
"light_de_lantern_03_700_sway","Interior","Mournhold, Godsreach",1
"light_de_lantern_03_s_256","Interior","Mournhold, Great Bazaar",2
"light_de_lantern_03_sway","Interior","Mournhold, Godsreach",4
"light_de_lantern_03_sway","Interior","Mournhold, Great Bazaar",2
"light_de_lantern_06","Interior","Mournhold, Craftsmen's Hall",1
"light_de_lantern_06","Interior","Mournhold, Magic Shop",1
"light_de_lantern_06_64","Interior","Mournhold, Royal Palace: Jail",1
"light_de_lantern_07_128","Interior","Mournhold, Ignatius Flaccus' House",1
"light_de_lantern_08_128_01","Interior","Mournhold Temple: High Chapel",12
"light_dwe_bulb00","Interior","Bamz-Amschend, Hall of Wails",8
"light_dwe_bulb00","Interior","Bamz-Amschend, Hall of Winds",8
"light_dwe_bulb00","Interior","Bamz-Amschend, Hearthfire Hall",5
"light_dwe_bulb00","Interior","Bamz-Amschend, King's Walk",6
"light_dwe_bulb00","Interior","Bamz-Amschend, Passage of Whispers",8
"light_dwe_bulb00","Interior","Bamz-Amschend, Passage of the Walker",4
"light_dwe_bulb00","Interior","Bamz-Amschend, Radac's Forge",6
"light_logpile","Interior","Old Mournhold: Teran Hall",1
"light_sotha_lantern","Interior","Sotha Sil, Dome of Kasia",2
"light_sotha_lantern","Interior","Sotha Sil, Inner Flooded Halls",16
"light_sotha_lantern","Interior","Sotha Sil, Outer Flooded Halls",20
"light_sotha_sparks","Interior","Sotha Sil, Chamber of Sohleh",11
"light_sotha_sparks","Interior","Sotha Sil, Hall of Delirium",13
"light_sotha_sparks","Interior","Sotha Sil, Hall of Mileitho",11
"light_sotha_sparks","Interior","Sotha Sil, Hall of Sallaemu",6
"light_sotha_sparks","Interior","Sotha Sil, Hall of Theuda",8
"light_sotha_sparks_hi","Interior","Sotha Sil, Central Gearworks",1
"light_sotha_sparks_hi","Interior","Sotha Sil, Dome of Kasia",4
"light_sotha_sparks_hi","Interior","Sotha Sil, Dome of Serlyn",4
"light_sotha_sparks_hi","Interior","Sotha Sil, Dome of Sotha Sil",1
"light_sotha_sparks_hi","Interior","Sotha Sil, Dome of Udok",1
"light_sotha_sparks_hi","Interior","Sotha Sil, Dome of the Imperfect",1
"light_tikitorch00","Interior","Old Mournhold: Abandoned Crypt",10
"light_tikitorch00","Interior","Old Mournhold: Abandoned Passageway",6
"light_tikitorch00","Interior","Old Mournhold: Armory Ruins",4
"light_tikitorch00","Interior","Old Mournhold: Battlefield",9
"light_tikitorch00","Interior","Old Mournhold: Bazaar Sewers",5
"light_tikitorch00","Interior","Old Mournhold: Forgotten Sewer",11
"light_tikitorch00","Interior","Old Mournhold: Gedna Relvel's Tomb",8
"light_tikitorch00","Interior","Old Mournhold: Manor District",4
"light_tikitorch00","Interior","Old Mournhold: Moril Manor, Courtyard",5
"light_tikitorch00","Interior","Old Mournhold: Moril Manor, North Building",1
"light_tikitorch00","Interior","Old Mournhold: Residential Ruins",10
"light_tikitorch00","Interior","Old Mournhold: Tears of Amun-Shae",10
"light_tikitorch00","Interior","Old Mournhold: Temple Catacombs",7
"light_tikitorch00","Interior","Old Mournhold: Temple Crypt",3
"light_tikitorch00","Interior","Old Mournhold: Temple Gardens",3
"light_tikitorch00","Interior","Old Mournhold: Temple Sewers East",7
"light_tikitorch00","Interior","Old Mournhold: Temple Shrine",12
"light_tikitorch00","Interior","Old Mournhold: Teran Hall",7
"light_tikitorch00","Interior","Old Mournhold: Teran Hall, East Bldg",4
"light_tikitorch00","Interior","Old Mournhold: West Sewers",4
"light_tikitorch00_256","Interior","Old Mournhold: Battlefield",1
"light_tikitorch00_256","Interior","Old Mournhold: Manor District",5
"light_tikitorch00_UNI","Interior","Old Mournhold: Temple Sewers West",5
"light_tikitorch256","Interior","Old Mournhold: Bazaar Sewers",1
"light_tikitorch256","Interior","Old Mournhold: Manor District",3
"longbow_shadows_unique_x","Interior","Mournhold, Museum of Artifacts",1
"longsword_umbra_unique_x","Interior","Mournhold, Museum of Artifacts",1
"lords_cuirass_unique_x","Interior","Mournhold, Museum of Artifacts",1
"mace of molag bal_unique_x","Interior","Mournhold, Museum of Artifacts",1
"mehra helas","Interior","Mournhold, Temple Courtyard",1
"melur savil","Interior","Old Mournhold: Residential Sewers",1
"meralyn othan","Interior","Mournhold, Great Bazaar",1
"meryn othralas","Interior","Mournhold, Great Bazaar",1
"misc_beaker_01","Interior","Mournhold, Ignatius Flaccus' House",1
"misc_clothbolt_01","Interior","Mournhold, Clothier",6
"misc_clothbolt_02","Interior","Mournhold, Clothier",4
"misc_clothbolt_02_uni","Interior","Mournhold, Craftsmen's Hall",1
"misc_clothbolt_03","Interior","Mournhold, Clothier",2
"misc_com_basket_01","Interior","Mournhold, Craftsmen's Hall",2
"misc_com_basket_01","Interior","Mournhold, Pawnbroker",1
"misc_com_basket_02","Interior","Pelagiad, Ignatius Flaccus' House",1
"misc_com_bottle_01","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"misc_com_bottle_01","Interior","Mournhold, Andoren Manor",1
"misc_com_bottle_01","Interior","Mournhold, Craftsmen's Hall",2
"misc_com_bottle_01","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_01","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_01","Interior","Mournhold, Royal Palace: Legion Depot",1
"misc_com_bottle_01","Interior","Mournhold, The Winged Guar",1
"misc_com_bottle_01","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_01","Interior","Pelagiad, Ignatius Flaccus' House",2
"misc_com_bottle_02","Interior","Mournhold, Andoren Manor",1
"misc_com_bottle_02","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bottle_02","Interior","Mournhold, Ignatius Flaccus' House",1
"misc_com_bottle_02","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_02","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_02","Interior","Mournhold, The Winged Guar",4
"misc_com_bottle_02","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_02","Interior","Old Mournhold: Temple Sewers West",1
"misc_com_bottle_03","Interior","Mournhold Temple: Basement",1
"misc_com_bottle_03","Interior","Mournhold, Craftsmen's Hall",2
"misc_com_bottle_03","Interior","Mournhold, Ignatius Flaccus' House",2
"misc_com_bottle_03","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_03","Interior","Mournhold, Magic Shop",1
"misc_com_bottle_03","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_03","Interior","Mournhold, Royal Palace: Legion Depot",1
"misc_com_bottle_03","Interior","Mournhold, The Winged Guar",3
"misc_com_bottle_03","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_03","Interior","Old Mournhold: Temple Sewers West",1
"misc_com_bottle_03","Interior","Pelagiad, Ignatius Flaccus' House",1
"misc_com_bottle_05","Interior","Mournhold, Andoren Manor",1
"misc_com_bottle_05","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bottle_05","Interior","Mournhold, Ignatius Flaccus' House",1
"misc_com_bottle_05","Interior","Mournhold, Llethan Manor",2
"misc_com_bottle_05","Interior","Mournhold, Royal Palace: Basement",2
"misc_com_bottle_05","Interior","Mournhold, The Winged Guar",6
"misc_com_bottle_05","Interior","Mournhold, Vacant Manor",2
"misc_com_bottle_05","Interior","Old Mournhold: Temple Sewers",1
"misc_com_bottle_05","Interior","Old Mournhold: Teran Hall",1
"misc_com_bottle_06","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"misc_com_bottle_06","Interior","Mournhold, Geon Auline's House",1
"misc_com_bottle_06","Interior","Mournhold, The Winged Guar",1
"misc_com_bottle_06","Interior","Mournhold, Thendas Manor",1
"misc_com_bottle_06","Interior","Old Mournhold: Residential Ruins",1
"misc_com_bottle_06","Interior","Old Mournhold: Temple Sewers West",1
"misc_com_bottle_06","Interior","Pelagiad, Ignatius Flaccus' House",2
"misc_com_bottle_07","Interior","Mournhold, Craftsmen's Hall",2
"misc_com_bottle_07","Interior","Mournhold, The Winged Guar",3
"misc_com_bottle_07","Interior","Old Mournhold: Residential Ruins",1
"misc_com_bottle_07","Interior","Pelagiad, Ignatius Flaccus' House",1
"misc_com_bottle_09","Interior","Mournhold, Andoren Manor",1
"misc_com_bottle_09","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bottle_09","Interior","Mournhold, Ignatius Flaccus' House",1
"misc_com_bottle_09","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_09","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_09","Interior","Mournhold, The Winged Guar",4
"misc_com_bottle_09","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_09","Interior","Old Mournhold: Armory Ruins",1
"misc_com_bottle_09","Interior","Old Mournhold: Teran Hall",1
"misc_com_bottle_10","Interior","Mournhold, Andoren Manor",1
"misc_com_bottle_10","Interior","Mournhold, Bookseller",2
"misc_com_bottle_10","Interior","Mournhold, Geon Auline's House",1
"misc_com_bottle_10","Interior","Mournhold, Ignatius Flaccus' House",1
"misc_com_bottle_10","Interior","Mournhold, Llethan Manor",3
"misc_com_bottle_10","Interior","Mournhold, Royal Palace: Basement",2
"misc_com_bottle_10","Interior","Mournhold, Royal Palace: Guards' Quarters",2
"misc_com_bottle_10","Interior","Mournhold, The Winged Guar",6
"misc_com_bottle_10","Interior","Mournhold, Vacant Manor",2
"misc_com_bottle_10","Interior","Mournhold, Velas Manor",1
"misc_com_bottle_10","Interior","Old Mournhold: West Sewers",1
"misc_com_bottle_11","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bottle_11","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_11","Interior","Mournhold, Magic Shop",1
"misc_com_bottle_11","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_11","Interior","Mournhold, The Winged Guar",2
"misc_com_bottle_11","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_11","Interior","Old Mournhold: Armory Ruins",1
"misc_com_bottle_11","Interior","Old Mournhold: Moril Manor, East Building",1
"misc_com_bottle_11","Interior","Pelagiad, Ignatius Flaccus' House",1
"misc_com_bottle_12","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"misc_com_bottle_12","Interior","Mournhold, Bookseller",1
"misc_com_bottle_12","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bottle_12","Interior","Mournhold, The Winged Guar",2
"misc_com_bottle_12","Interior","Mournhold, Trader",4
"misc_com_bottle_12","Interior","Old Mournhold: West Sewers",1
"misc_com_bottle_13","Interior","Mournhold, Craftsmen's Hall",4
"misc_com_bottle_13","Interior","Mournhold, Geon Auline's House",1
"misc_com_bottle_13","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_13","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_13","Interior","Mournhold, The Winged Guar",2
"misc_com_bottle_13","Interior","Mournhold, Vacant Manor",1
"misc_com_bottle_13","Interior","Old Mournhold: Armory Ruins",1
"misc_com_bottle_15","Interior","Mournhold, Llethan Manor",1
"misc_com_bottle_15","Interior","Mournhold, Royal Palace: Basement",1
"misc_com_bottle_15","Interior","Mournhold, The Winged Guar",2
"misc_com_bottle_15","Interior","Mournhold, Vacant Manor",1
"misc_com_broom_01","Interior","Old Mournhold: Teran Hall",1
"misc_com_bucket_01","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_bucket_01","Interior","Mournhold, The Winged Guar",2
"misc_com_bucket_01","Interior","Old Mournhold: Temple Sewers West",1
"misc_com_bucket_01","Interior","Old Mournhold: Teran Hall",1
"misc_com_bucket_01","Interior","Pelagiad, Ignatius Flaccus' House",1
"misc_com_iron_ladle","Interior","Norenen-dur, The Wailingdelve",1
"misc_com_iron_ladle","Interior","Old Mournhold: Residential Ruins",1
"misc_com_iron_ladle","Interior","Old Mournhold: West Sewers",1
"misc_com_metal_goblet_01","Interior","Old Mournhold: Moril Manor, East Building",1
"misc_com_metal_goblet_01","Interior","Old Mournhold: West Sewers",1
"misc_com_metal_goblet_02","Interior","Mournhold, Royal Palace: Jail",2
"misc_com_metal_goblet_02","Interior","Old Mournhold: West Sewers",1
"misc_com_metal_plate_03_uni","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_metal_plate_04","Interior","Mournhold, Pawnbroker",1
"misc_com_metal_plate_07","Interior","Old Mournhold: Temple Sewers",1
"misc_com_plate_02","Interior","Old Mournhold: Temple Sewers",1
"misc_com_plate_03","Interior","Mournhold, Trader",4
"misc_com_plate_05","Interior","Mournhold, Trader",3
"misc_com_plate_08","Interior","Old Mournhold: West Sewers",1
"misc_com_redware_bowl_01","Interior","Mournhold, The Winged Guar",1
"misc_com_redware_pitcher","Interior","Old Mournhold: Residential Ruins",1
"misc_com_redware_platter","Interior","Mournhold, The Winged Guar",1
"misc_com_redware_vase","Interior","Mournhold, Llethan Manor",1
"misc_com_redware_vase","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"misc_com_redware_vase","Interior","Mournhold, Velas Manor",1
"misc_com_silverware_fork","Interior","Mournhold, Pawnbroker",1
"misc_com_silverware_fork_uni","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_silverware_knife","Interior","Mournhold, Pawnbroker",1
"misc_com_silverware_knife_uni","Interior","Mournhold, Craftsmen's Hall",1
"misc_com_silverware_spoon","Interior","Mournhold, Pawnbroker",1
